recency,frequency,monetary,monetary_percentile_adj,recency_percentile_adj,frequency_percentile_adj,rfm_class,detail_cust_title
49,5,4757.210000000001,2,2,1,122,High Risk Customer
7,8,4054.59,2,3,2,223,Loyal Customer
6,6,5280.35,3,3,2,233,Very Loyal
4,7,1604.23,2,3,2,223,Loyal Customer
3,4,1513.52,2,3,1,123,Recent Customer
16,10,2833.91,2,3,2,223,Loyal Customer
28,9,7827.409999999998,3,3,2,233,Very Loyal
55,3,999.0300000000001,1,2,1,112,High Risk Customer
148,2,836.04,1,2,1,112,High Risk Customer
42,5,2449.81,2,2,1,122,High Risk Customer
5,9,5371.570000000001,3,3,2,233,Very Loyal
59,5,1252.9600000000003,2,2,1,122,High Risk Customer
242,2,456.42,1,1,1,111,Lost Customer
26,8,4905.530000000001,2,3,2,223,Loyal Customer
19,3,2316.34,2,3,1,123,Recent Customer
95,3,2031.17,2,2,1,122,High Risk Customer
46,2,1428.62,2,2,1,122,High Risk Customer
125,3,1264.73,2,2,1,122,High Risk Customer
267,2,2772.1,2,1,1,121,Lost Customer
8,3,2316.34,2,3,1,123,Recent Customer
14,8,6371.1500000000015,3,3,2,233,Very Loyal
6,4,2059.83,2,3,1,123,Recent Customer
34,1,327.9799999999999,1,2,1,112,High Risk Customer
42,11,5964.049999999999,3,2,3,332,Very Loyal
3,8,3819.8100000000004,2,3,2,223,Loyal Customer
12,4,3250.7200000000003,2,3,1,123,Recent Customer
67,11,5203.18,3,2,3,332,Very Loyal
186,3,3273.01,2,1,1,121,Lost Customer
28,12,6606.68,3,3,3,333,Platinum Customer
56,4,1610.9700000000003,2,2,1,122,High Risk Customer
144,3,3030.8300000000004,2,2,1,122,High Risk Customer
79,3,670.1500000000001,1,2,1,112,High Risk Customer
110,5,3775.9,2,2,1,122,High Risk Customer
31,5,1757.19,2,2,1,122,High Risk Customer
7,9,5082.02,3,3,2,233,Very Loyal
16,9,8237.49,3,3,2,233,Very Loyal
19,9,2910.2,2,3,2,223,Loyal Customer
51,3,593.56,1,2,1,112,High Risk Customer
46,6,2995.1800000000003,2,2,2,222,Potential Customer
47,6,6233.3,3,2,2,232,Potential Customer
48,3,803.97,1,2,1,112,High Risk Customer
23,6,3420.58,2,3,2,223,Loyal Customer
46,6,4177.84,2,2,2,222,Potential Customer
30,9,10028.800000000001,4,3,2,243,Very Loyal
44,5,4754.2,2,2,1,122,High Risk Customer
25,5,2446.21,2,3,1,123,Recent Customer
4,4,2293.1299999999997,2,3,1,123,Recent Customer
84,5,1542.68,2,2,1,122,High Risk Customer
12,6,1922.1899999999998,2,3,2,223,Loyal Customer
46,4,2295.62,2,2,1,122,High Risk Customer
103,6,3307.1099999999997,2,2,2,222,Potential Customer
9,5,3348.4700000000003,2,3,1,123,Recent Customer
11,5,3277.5799999999995,2,3,1,123,Recent Customer
2,5,3092.1200000000003,2,3,1,123,Recent Customer
73,4,1289.3500000000001,2,2,1,122,High Risk Customer
170,5,3450.8299999999995,2,2,1,122,High Risk Customer
73,11,2757.77,2,2,3,322,Potential Customer
74,3,1075.06,2,2,1,122,High Risk Customer
45,6,3411.6199999999994,2,2,2,222,Potential Customer
3,6,2718.29,2,3,2,223,Loyal Customer
37,6,6153.0,3,2,2,232,Potential Customer
44,11,9061.470000000001,3,2,3,332,Very Loyal
24,2,549.09,1,3,1,113,Recent Customer
77,3,903.6600000000001,1,2,1,112,High Risk Customer
14,7,6578.149999999999,3,3,2,233,Very Loyal
218,3,1888.83,2,1,1,121,Lost Customer
34,8,4232.85,2,2,2,222,Potential Customer
5,7,6417.0599999999995,3,3,2,233,Very Loyal
91,3,2617.2200000000003,2,2,1,122,High Risk Customer
8,7,3816.43,2,3,2,223,Loyal Customer
75,6,1112.7300000000002,2,2,2,222,Potential Customer
154,5,799.8499999999999,1,2,1,112,High Risk Customer
29,8,5460.14,3,3,2,233,Very Loyal
41,5,352.22999999999996,1,2,1,112,High Risk Customer
22,5,1567.0900000000001,2,3,1,123,Recent Customer
172,3,456.17999999999995,1,2,1,112,High Risk Customer
30,6,2743.41,2,3,2,223,Loyal Customer
58,7,3495.9199999999996,2,2,2,222,Potential Customer
3,5,4721.49,2,3,1,123,Recent Customer
68,8,3420.1299999999997,2,2,2,222,Potential Customer
353,1,133.7800000000002,1,1,1,111,Lost Customer
6,5,5190.91,3,3,1,133,Recent Customer
83,3,1182.96,2,2,1,122,High Risk Customer
62,6,1185.7600000000002,2,2,2,222,Potential Customer
25,5,2448.48,2,3,1,123,Recent Customer
87,6,4558.55,2,2,2,222,Potential Customer
204,5,3207.8700000000003,2,1,1,121,Lost Customer
13,4,3232.82,2,3,1,123,Recent Customer
27,9,4895.82,2,3,2,223,Loyal Customer
8,10,5878.47,3,3,2,233,Very Loyal
15,3,1616.56,2,3,1,123,Recent Customer
99,4,3700.78,2,2,1,122,High Risk Customer
162,4,2500.31,2,2,1,122,High Risk Customer
58,7,4695.94,2,2,2,222,Potential Customer
51,5,1471.9100000000003,2,2,1,122,High Risk Customer
11,9,5473.67,3,3,2,233,Very Loyal
12,4,1636.08,2,3,1,123,Recent Customer
122,6,5278.02,3,2,2,232,Potential Customer
112,4,1854.5300000000002,2,2,1,122,High Risk Customer
11,12,6755.159999999998,3,3,3,333,Platinum Customer
107,5,2208.89,2,2,1,122,High Risk Customer
115,2,262.52999999999986,1,2,1,112,High Risk Customer
144,2,1747.0800000000002,2,2,1,122,High Risk Customer
95,5,2490.7599999999998,2,2,1,122,High Risk Customer
14,5,3975.17,2,3,1,123,Recent Customer
23,8,3531.57,2,3,2,223,Loyal Customer
16,6,2638.92,2,3,2,223,Loyal Customer
66,3,2115.86,2,2,1,122,High Risk Customer
228,3,328.77,1,1,1,111,Lost Customer
13,10,4664.400000000001,2,3,2,223,Loyal Customer
41,7,3171.3899999999994,2,2,2,222,Potential Customer
15,3,1554.3400000000001,2,3,1,123,Recent Customer
17,8,2693.0400000000004,2,3,2,223,Loyal Customer
16,4,811.67,1,3,1,113,Recent Customer
16,7,6522.279999999999,3,3,2,233,Very Loyal
39,3,1410.6,2,2,1,122,High Risk Customer
20,6,4117.49,2,3,2,223,Loyal Customer
23,6,3710.17,2,3,2,223,Loyal Customer
47,8,2497.72,2,2,2,222,Potential Customer
15,4,986.7099999999999,1,3,1,113,Recent Customer
44,7,4509.110000000001,2,2,2,222,Potential Customer
13,4,3121.17,2,3,1,123,Recent Customer
115,4,1549.8200000000002,2,2,1,122,High Risk Customer
7,8,5043.07,3,3,2,233,Very Loyal
9,8,4113.780000000001,2,3,2,223,Loyal Customer
25,6,3954.0,2,3,2,223,Loyal Customer
81,8,4610.599999999999,2,2,2,222,Potential Customer
39,2,63.830000000000005,1,2,1,112,High Risk Customer
6,7,5583.330000000001,3,3,2,233,Very Loyal
113,6,5373.63,3,2,2,232,Potential Customer
108,4,3119.3199999999997,2,2,1,122,High Risk Customer
10,8,4153.82,2,3,2,223,Loyal Customer
8,9,8357.7,3,3,2,233,Very Loyal
73,8,4518.27,2,2,2,222,Potential Customer
14,5,1870.13,2,3,1,123,Recent Customer
175,1,167.20999999999998,1,2,1,112,High Risk Customer
17,4,3023.0,2,3,1,123,Recent Customer
0,7,5283.910000000001,3,3,2,233,Very Loyal
78,4,2443.5700000000006,2,2,1,122,High Risk Customer
95,5,1087.18,2,2,1,122,High Risk Customer
25,4,2129.53,2,3,1,123,Recent Customer
116,6,1914.9099999999999,2,2,2,222,Potential Customer
109,2,135.89999999999992,1,2,1,112,High Risk Customer
20,6,2345.94,2,3,2,223,Loyal Customer
24,7,3109.93,2,3,2,223,Loyal Customer
104,3,2127.43,2,2,1,122,High Risk Customer
60,11,7910.31,3,2,3,332,Very Loyal
35,4,3231.91,2,2,1,122,High Risk Customer
325,1,209.84000000000003,1,1,1,111,Lost Customer
41,9,4947.27,2,2,2,222,Potential Customer
0,3,784.9099999999999,1,3,1,113,Recent Customer
14,8,5572.110000000001,3,3,2,233,Very Loyal
18,8,4772.56,2,3,2,223,Loyal Customer
72,6,3646.67,2,2,2,222,Potential Customer
294,2,1486.38,2,1,1,121,Lost Customer
49,7,5553.21,3,2,2,232,Potential Customer
14,8,3957.41,2,3,2,223,Loyal Customer
94,9,4839.41,2,2,2,222,Potential Customer
39,8,4022.79,2,2,2,222,Potential Customer
24,9,6202.900000000001,3,3,2,233,Very Loyal
29,6,5055.73,3,3,2,233,Very Loyal
105,5,4722.62,2,2,1,122,High Risk Customer
86,7,3978.8899999999994,2,2,2,222,Potential Customer
62,7,4629.95,2,2,2,222,Potential Customer
12,5,4015.0199999999995,2,3,1,123,Recent Customer
59,3,3533.5599999999995,2,2,1,122,High Risk Customer
86,9,7544.080000000002,3,2,2,232,Potential Customer
258,2,950.56,1,1,1,111,Lost Customer
194,2,1319.83,2,1,1,121,Lost Customer
46,5,2828.37,2,2,1,122,High Risk Customer
78,4,2343.0,2,2,1,122,High Risk Customer
30,6,2554.4900000000002,2,3,2,223,Loyal Customer
61,3,2041.2,2,2,1,122,High Risk Customer
38,7,5850.340000000001,3,2,2,232,Potential Customer
196,2,899.7599999999998,1,1,1,111,Lost Customer
26,3,1370.8,2,3,1,123,Recent Customer
23,7,3163.3900000000003,2,3,2,223,Loyal Customer
8,4,689.79,1,3,1,113,Recent Customer
45,4,1408.35,2,2,1,122,High Risk Customer
74,7,5213.35,3,2,2,232,Potential Customer
1,6,2066.49,2,3,2,223,Loyal Customer
83,7,4644.23,2,2,2,222,Potential Customer
46,8,3564.73,2,2,2,222,Potential Customer
283,2,687.5100000000001,1,1,1,111,Lost Customer
46,13,8835.01,3,2,3,332,Very Loyal
89,6,1548.6499999999996,2,2,2,222,Potential Customer
12,12,6835.960000000001,3,3,3,333,Platinum Customer
33,7,1661.98,2,2,2,222,Potential Customer
24,7,2509.8,2,3,2,223,Loyal Customer
148,5,3758.87,2,2,1,122,High Risk Customer
51,7,3469.6,2,2,2,222,Potential Customer
21,6,3489.3300000000004,2,3,2,223,Loyal Customer
57,5,2718.2800000000007,2,2,1,122,High Risk Customer
1,5,3257.52,2,3,1,123,Recent Customer
13,7,3149.25,2,3,2,223,Loyal Customer
64,6,2561.67,2,2,2,222,Potential Customer
93,5,2770.16,2,2,1,122,High Risk Customer
143,4,1341.6799999999998,2,2,1,122,High Risk Customer
99,3,2440.02,2,2,1,122,High Risk Customer
175,5,3739.8100000000004,2,2,1,122,High Risk Customer
1,9,6692.39,3,3,2,233,Very Loyal
71,6,3166.9299999999994,2,2,2,222,Potential Customer
57,6,1700.5500000000002,2,2,2,222,Potential Customer
19,10,5823.709999999999,3,3,2,233,Very Loyal
95,5,1241.68,2,2,1,122,High Risk Customer
61,6,3777.2599999999998,2,2,2,222,Potential Customer
6,7,2017.1799999999998,2,3,2,223,Loyal Customer
59,7,5550.620000000001,3,2,2,232,Potential Customer
7,7,6294.38,3,3,2,233,Very Loyal
125,5,4655.53,2,2,1,122,High Risk Customer
90,4,1600.4099999999999,2,2,1,122,High Risk Customer
94,7,4384.62,2,2,2,222,Potential Customer
172,5,2769.25,2,2,1,122,High Risk Customer
9,8,3872.2300000000005,2,3,2,223,Loyal Customer
52,7,2125.22,2,2,2,222,Potential Customer
30,6,1458.81,2,3,2,223,Loyal Customer
49,3,397.23,1,2,1,112,High Risk Customer
31,10,3823.3799999999997,2,2,2,222,Potential Customer
14,6,4595.070000000001,2,3,2,223,Loyal Customer
111,5,2670.13,2,2,1,122,High Risk Customer
13,3,952.8999999999999,1,3,1,113,Recent Customer
75,3,645.99,1,2,1,112,High Risk Customer
85,9,4729.7300000000005,2,2,2,222,Potential Customer
27,5,2543.8900000000003,2,3,1,123,Recent Customer
75,5,2881.2100000000005,2,2,1,122,High Risk Customer
6,6,2388.19,2,3,2,223,Loyal Customer
19,8,4306.13,2,3,2,223,Loyal Customer
97,7,2683.6699999999996,2,2,2,222,Potential Customer
98,3,2844.83,2,2,1,122,High Risk Customer
4,7,1892.12,2,3,2,223,Loyal Customer
134,3,1835.26,2,2,1,122,High Risk Customer
88,3,2935.67,2,2,1,122,High Risk Customer
2,6,6234.87,3,3,2,233,Very Loyal
77,3,444.6500000000001,1,2,1,112,High Risk Customer
168,2,2411.89,2,2,1,122,High Risk Customer
90,6,2422.72,2,2,2,222,Potential Customer
32,5,2629.22,2,2,1,122,High Risk Customer
10,3,2466.2799999999997,2,3,1,123,Recent Customer
171,7,1644.27,2,2,2,222,Potential Customer
11,6,2998.0299999999997,2,3,2,223,Loyal Customer
98,4,1111.1100000000001,2,2,1,122,High Risk Customer
27,3,1511.3200000000002,2,3,1,123,Recent Customer
56,4,1188.88,2,2,1,122,High Risk Customer
93,4,2016.03,2,2,1,122,High Risk Customer
159,2,255.19,1,2,1,112,High Risk Customer
169,3,2020.68,2,2,1,122,High Risk Customer
6,4,3521.6300000000006,2,3,1,123,Recent Customer
9,5,1936.24,2,3,1,123,Recent Customer
147,3,827.7099999999999,1,2,1,112,High Risk Customer
114,4,2582.78,2,2,1,122,High Risk Customer
15,6,2573.0400000000004,2,3,2,223,Loyal Customer
52,7,2643.87,2,2,2,222,Potential Customer
117,7,6366.75,3,2,2,232,Potential Customer
129,5,3344.17,2,2,1,122,High Risk Customer
158,5,3865.9700000000007,2,2,1,122,High Risk Customer
38,10,6308.160000000001,3,2,2,232,Potential Customer
28,9,5017.74,3,3,2,233,Very Loyal
17,5,2846.6699999999996,2,3,1,123,Recent Customer
32,8,3034.9700000000003,2,2,2,222,Potential Customer
70,9,6845.0599999999995,3,2,2,232,Potential Customer
14,7,2584.6900000000005,2,3,2,223,Loyal Customer
75,6,2602.5200000000004,2,2,2,222,Potential Customer
9,8,6871.54,3,3,2,233,Very Loyal
9,8,5400.879999999999,3,3,2,233,Very Loyal
15,3,179.84,1,3,1,113,Recent Customer
10,5,3066.6800000000003,2,3,1,123,Recent Customer
21,3,1751.7199999999998,2,3,1,123,Recent Customer
31,6,2035.0200000000002,2,2,2,222,Potential Customer
66,3,2511.7,2,2,1,122,High Risk Customer
42,4,3354.2699999999995,2,2,1,122,High Risk Customer
104,4,3378.5699999999997,2,2,1,122,High Risk Customer
44,7,3193.2300000000005,2,2,2,222,Potential Customer
111,9,5168.139999999999,3,2,2,232,Potential Customer
113,5,3550.04,2,2,1,122,High Risk Customer
189,3,2602.3099999999995,2,1,1,121,Lost Customer
30,4,3901.96,2,3,1,123,Recent Customer
3,7,4500.3,2,3,2,223,Loyal Customer
5,6,3216.01,2,3,2,223,Loyal Customer
88,4,2250.3,2,2,1,122,High Risk Customer
110,5,2413.3200000000006,2,2,1,122,High Risk Customer
35,4,1349.76,2,2,1,122,High Risk Customer
4,9,3849.1899999999996,2,3,2,223,Loyal Customer
19,9,4656.84,2,3,2,223,Loyal Customer
46,10,6814.579999999999,3,2,2,232,Potential Customer
0,5,4253.5,2,3,1,123,Recent Customer
57,6,4124.12,2,2,2,222,Potential Customer
19,5,1798.2100000000003,2,3,1,123,Recent Customer
64,3,1138.54,2,2,1,122,High Risk Customer
22,12,2771.4799999999996,2,3,3,323,Loyal Customer
60,7,2943.7799999999997,2,2,2,222,Potential Customer
31,5,2614.37,2,2,1,122,High Risk Customer
132,4,661.9399999999999,1,2,1,112,High Risk Customer
50,2,3321.76,2,2,1,122,High Risk Customer
125,2,1652.3,2,2,1,122,High Risk Customer
92,6,1886.6,2,2,2,222,Potential Customer
31,5,1393.6599999999999,2,2,1,122,High Risk Customer
46,5,3043.16,2,2,1,122,High Risk Customer
121,4,1922.7499999999998,2,2,1,122,High Risk Customer
24,7,2713.38,2,3,2,223,Loyal Customer
2,5,2910.87,2,3,1,123,Recent Customer
40,7,6183.3099999999995,3,2,2,232,Potential Customer
158,2,1418.21,2,2,1,122,High Risk Customer
48,5,2661.2799999999997,2,2,1,122,High Risk Customer
38,5,2429.16,2,2,1,122,High Risk Customer
156,5,3750.7200000000003,2,2,1,122,High Risk Customer
185,3,1404.96,2,1,1,121,Lost Customer
46,6,3194.93,2,2,2,222,Potential Customer
69,9,4762.49,2,2,2,222,Potential Customer
203,2,2981.95,2,1,1,121,Lost Customer
124,2,1211.5700000000002,2,2,1,122,High Risk Customer
11,6,1629.2499999999998,2,3,2,223,Loyal Customer
11,4,2535.4700000000003,2,3,1,123,Recent Customer
4,9,5793.33,3,3,2,233,Very Loyal
65,6,5802.769999999999,3,2,2,232,Potential Customer
228,5,3229.8599999999997,2,1,1,121,Lost Customer
34,5,3909.1400000000003,2,2,1,122,High Risk Customer
4,13,8379.960000000001,3,3,3,333,Platinum Customer
43,3,1833.49,2,2,1,122,High Risk Customer
66,9,6353.120000000001,3,2,2,232,Potential Customer
140,4,2117.44,2,2,1,122,High Risk Customer
54,2,666.31,1,2,1,112,High Risk Customer
193,4,2338.53,2,1,1,121,Lost Customer
2,5,3330.78,2,3,1,123,Recent Customer
58,10,5955.54,3,2,2,232,Potential Customer
19,4,1246.6899999999998,2,3,1,123,Recent Customer
28,7,5049.139999999999,3,3,2,233,Very Loyal
24,5,5935.450000000001,3,3,1,133,Recent Customer
142,2,2731.3099999999995,2,2,1,122,High Risk Customer
29,11,5684.7300000000005,3,3,3,333,Platinum Customer
59,9,3232.7599999999998,2,2,2,222,Potential Customer
46,6,2857.68,2,2,2,222,Potential Customer
92,5,1065.54,2,2,1,122,High Risk Customer
55,7,2410.92,2,2,2,222,Potential Customer
5,5,1367.38,2,3,1,123,Recent Customer
164,4,1516.28,2,2,1,122,High Risk Customer
39,6,3575.9,2,2,2,222,Potential Customer
79,6,3084.65,2,2,2,222,Potential Customer
70,3,1775.4799999999998,2,2,1,122,High Risk Customer
119,4,399.21,1,2,1,112,High Risk Customer
158,4,473.42999999999984,1,2,1,112,High Risk Customer
67,7,3373.78,2,2,2,222,Potential Customer
251,3,1264.3300000000004,2,1,1,121,Lost Customer
10,7,4781.58,2,3,2,223,Loyal Customer
81,6,2741.29,2,2,2,222,Potential Customer
209,4,1904.31,2,1,1,121,Lost Customer
16,7,3672.1499999999996,2,3,2,223,Loyal Customer
169,3,1750.43,2,2,1,122,High Risk Customer
131,4,1903.52,2,2,1,122,High Risk Customer
4,9,4665.71,2,3,2,223,Loyal Customer
106,6,5502.82,3,2,2,232,Potential Customer
16,5,1742.1300000000003,2,3,1,123,Recent Customer
69,6,2308.56,2,2,2,222,Potential Customer
15,6,3082.9000000000005,2,3,2,223,Loyal Customer
25,5,2076.6800000000003,2,3,1,123,Recent Customer
84,6,3708.87,2,2,2,222,Potential Customer
3,7,2487.23,2,3,2,223,Loyal Customer
27,4,3618.4400000000005,2,3,1,123,Recent Customer
198,5,3132.29,2,1,1,121,Lost Customer
307,2,1323.12,2,1,1,121,Lost Customer
160,3,920.72,1,2,1,112,High Risk Customer
68,9,2964.6199999999994,2,2,2,222,Potential Customer
161,7,2859.96,2,2,2,222,Potential Customer
36,5,2799.4900000000002,2,2,1,122,High Risk Customer
15,3,2717.0999999999995,2,3,1,123,Recent Customer
60,3,2427.07,2,2,1,122,High Risk Customer
38,4,2968.25,2,2,1,122,High Risk Customer
83,2,2079.57,2,2,1,122,High Risk Customer
20,4,3919.57,2,3,1,123,Recent Customer
61,4,614.6199999999998,1,2,1,112,High Risk Customer
106,4,2883.51,2,2,1,122,High Risk Customer
59,8,5040.88,3,2,2,232,Potential Customer
49,6,3686.72,2,2,2,222,Potential Customer
10,6,4916.08,2,3,2,223,Loyal Customer
199,5,3738.75,2,1,1,121,Lost Customer
95,4,3159.09,2,2,1,122,High Risk Customer
53,7,5916.21,3,2,2,232,Potential Customer
169,5,3080.63,2,2,1,122,High Risk Customer
17,3,1429.5400000000002,2,3,1,123,Recent Customer
48,5,1831.96,2,2,1,122,High Risk Customer
11,8,3035.96,2,3,2,223,Loyal Customer
109,8,4144.86,2,2,2,222,Potential Customer
3,6,2760.9900000000002,2,3,2,223,Loyal Customer
195,5,4020.9100000000003,2,1,1,121,Lost Customer
87,6,2861.6299999999997,2,2,2,222,Potential Customer
25,9,8531.16,3,3,2,233,Very Loyal
12,9,6243.8200000000015,3,3,2,233,Very Loyal
5,4,2330.3900000000003,2,3,1,123,Recent Customer
20,7,4179.110000000001,2,3,2,223,Loyal Customer
48,6,3164.13,2,2,2,222,Potential Customer
143,5,3920.9000000000005,2,2,1,122,High Risk Customer
0,4,1248.49,2,3,1,123,Recent Customer
38,3,401.5,1,2,1,112,High Risk Customer
9,4,1702.4299999999998,2,3,1,123,Recent Customer
40,8,4916.639999999999,2,2,2,222,Potential Customer
35,4,3898.4999999999995,2,2,1,122,High Risk Customer
104,5,3687.54,2,2,1,122,High Risk Customer
16,5,3590.37,2,3,1,123,Recent Customer
0,5,3792.78,2,3,1,123,Recent Customer
17,8,2725.7599999999993,2,3,2,223,Loyal Customer
23,5,3426.5400000000004,2,3,1,123,Recent Customer
11,6,2323.16,2,3,2,223,Loyal Customer
64,7,7491.11,3,2,2,232,Potential Customer
121,7,3983.97,2,2,2,222,Potential Customer
25,4,1210.2099999999998,2,3,1,123,Recent Customer
116,7,2841.2599999999998,2,2,2,222,Potential Customer
69,4,3168.15,2,2,1,122,High Risk Customer
11,3,1783.7999999999997,2,3,1,123,Recent Customer
40,3,673.21,1,2,1,112,High Risk Customer
70,7,1696.3900000000003,2,2,2,222,Potential Customer
12,4,900.0,1,3,1,113,Recent Customer
20,11,3361.8399999999992,2,3,3,323,Loyal Customer
64,3,665.1700000000001,1,2,1,112,High Risk Customer
68,6,4067.6400000000003,2,2,2,222,Potential Customer
54,8,6856.090000000001,3,2,2,232,Potential Customer
3,6,1273.0800000000002,2,3,2,223,Loyal Customer
55,6,3460.3300000000004,2,2,2,222,Potential Customer
22,3,2036.78,2,3,1,123,Recent Customer
87,7,1234.13,2,2,2,222,Potential Customer
11,6,2168.41,2,3,2,223,Loyal Customer
127,5,4732.48,2,2,1,122,High Risk Customer
14,7,2243.1000000000004,2,3,2,223,Loyal Customer
43,4,1250.08,2,2,1,122,High Risk Customer
4,3,311.6099999999999,1,3,1,113,Recent Customer
10,8,4886.130000000001,2,3,2,223,Loyal Customer
16,6,2532.4,2,3,2,223,Loyal Customer
25,2,3222.44,2,3,1,123,Recent Customer
52,5,3690.82,2,2,1,122,High Risk Customer
83,1,198.22000000000003,1,2,1,112,High Risk Customer
110,2,2133.8799999999997,2,2,1,122,High Risk Customer
14,6,1496.78,2,3,2,223,Loyal Customer
98,5,2601.59,2,2,1,122,High Risk Customer
77,8,3167.8900000000003,2,2,2,222,Potential Customer
47,7,5155.63,3,2,2,232,Potential Customer
73,4,3438.79,2,2,1,122,High Risk Customer
91,4,5170.51,3,2,1,132,High Risk Customer
0,7,4539.950000000001,2,3,2,223,Loyal Customer
44,6,4344.71,2,2,2,222,Potential Customer
75,3,2072.72,2,2,1,122,High Risk Customer
55,4,676.9799999999999,1,2,1,112,High Risk Customer
45,6,4681.85,2,2,2,222,Potential Customer
24,6,2346.62,2,3,2,223,Loyal Customer
260,3,1801.14,2,1,1,121,Lost Customer
24,9,2701.2899999999995,2,3,2,223,Loyal Customer
68,7,2163.59,2,2,2,222,Potential Customer
29,5,4339.76,2,3,1,123,Recent Customer
268,1,459.46000000000015,1,1,1,111,Lost Customer
145,2,1189.1999999999998,2,2,1,122,High Risk Customer
9,6,5001.0,3,3,2,233,Very Loyal
84,4,909.45,1,2,1,112,High Risk Customer
11,8,2059.05,2,3,2,223,Loyal Customer
68,8,5310.300000000001,3,2,2,232,Potential Customer
18,7,1939.7599999999998,2,3,2,223,Loyal Customer
19,5,4279.33,2,3,1,123,Recent Customer
63,5,1034.6999999999998,2,2,1,122,High Risk Customer
116,5,1363.1599999999999,2,2,1,122,High Risk Customer
56,2,50.17999999999998,1,2,1,112,High Risk Customer
92,8,2529.2999999999997,2,2,2,222,Potential Customer
7,8,5673.639999999999,3,3,2,233,Very Loyal
188,4,2865.0899999999997,2,1,1,121,Lost Customer
10,6,2362.31,2,3,2,223,Loyal Customer
86,3,2310.75,2,2,1,122,High Risk Customer
49,9,3603.19,2,2,2,222,Potential Customer
50,7,2929.0099999999998,2,2,2,222,Potential Customer
3,5,2762.32,2,3,1,123,Recent Customer
101,4,3989.3499999999995,2,2,1,122,High Risk Customer
13,8,6329.52,3,3,2,233,Very Loyal
39,5,1001.7500000000005,2,2,1,122,High Risk Customer
21,7,5655.870000000001,3,3,2,233,Very Loyal
11,8,4083.36,2,3,2,223,Loyal Customer
7,3,1744.21,2,3,1,123,Recent Customer
34,9,3570.01,2,2,2,222,Potential Customer
96,6,2261.79,2,2,2,222,Potential Customer
75,7,2991.0099999999998,2,2,2,222,Potential Customer
81,5,1263.28,2,2,1,122,High Risk Customer
53,8,4121.17,2,2,2,222,Potential Customer
9,4,1732.0299999999997,2,3,1,123,Recent Customer
9,5,2023.6899999999998,2,3,1,123,Recent Customer
35,3,2302.94,2,2,1,122,High Risk Customer
99,7,7666.65,3,2,2,232,Potential Customer
68,5,2122.62,2,2,1,122,High Risk Customer
68,4,2969.7699999999995,2,2,1,122,High Risk Customer
66,7,7247.329999999999,3,2,2,232,Potential Customer
0,4,1236.19,2,3,1,123,Recent Customer
8,11,5564.080000000001,3,3,3,333,Platinum Customer
216,5,1526.81,2,1,1,121,Lost Customer
27,8,2096.27,2,3,2,223,Loyal Customer
40,8,4304.219999999999,2,2,2,222,Potential Customer
111,9,4743.61,2,2,2,222,Potential Customer
51,9,4001.52,2,2,2,222,Potential Customer
8,7,4805.02,2,3,2,223,Loyal Customer
20,4,366.04999999999995,1,3,1,113,Recent Customer
3,6,3386.57,2,3,2,223,Loyal Customer
40,7,5814.450000000001,3,2,2,232,Potential Customer
69,5,3890.0,2,2,1,122,High Risk Customer
1,7,3569.02,2,3,2,223,Loyal Customer
8,13,8903.619999999999,3,3,3,333,Platinum Customer
80,3,781.4599999999998,1,2,1,112,High Risk Customer
149,2,943.2,1,2,1,112,High Risk Customer
222,1,574.6200000000001,1,1,1,111,Lost Customer
176,7,3919.85,2,2,2,222,Potential Customer
29,5,2076.89,2,3,1,123,Recent Customer
2,6,1768.67,2,3,2,223,Loyal Customer
38,10,5534.52,3,2,2,232,Potential Customer
7,7,3770.63,2,3,2,223,Loyal Customer
49,7,8252.689999999999,3,2,2,232,Potential Customer
163,4,1202.87,2,2,1,122,High Risk Customer
21,4,1007.1299999999999,2,3,1,123,Recent Customer
93,6,1935.5100000000002,2,2,2,222,Potential Customer
99,5,1947.8000000000002,2,2,1,122,High Risk Customer
44,8,3802.5499999999993,2,2,2,222,Potential Customer
58,4,872.3900000000001,1,2,1,112,High Risk Customer
33,8,6400.0,3,2,2,232,Potential Customer
85,6,2762.5299999999997,2,2,2,222,Potential Customer
7,11,6264.88,3,3,3,333,Platinum Customer
18,7,2574.5,2,3,2,223,Loyal Customer
5,3,4031.65,2,3,1,123,Recent Customer
31,7,2001.9099999999999,2,2,2,222,Potential Customer
12,10,7287.869999999999,3,3,2,233,Very Loyal
6,3,2064.46,2,3,1,123,Recent Customer
17,8,4821.9,2,3,2,223,Loyal Customer
32,2,421.01,1,2,1,112,High Risk Customer
124,3,1938.37,2,2,1,122,High Risk Customer
38,6,4363.99,2,2,2,222,Potential Customer
1,10,4290.81,2,3,2,223,Loyal Customer
23,5,843.7100000000003,1,3,1,113,Recent Customer
23,8,4240.24,2,3,2,223,Loyal Customer
88,7,741.1299999999997,1,2,2,212,Potential Customer
71,7,2269.93,2,2,2,222,Potential Customer
88,6,4449.68,2,2,2,222,Potential Customer
132,6,4250.46,2,2,2,222,Potential Customer
35,4,1892.5600000000002,2,2,1,122,High Risk Customer
122,5,2201.06,2,2,1,122,High Risk Customer
90,5,1938.79,2,2,1,122,High Risk Customer
295,1,41.129999999999995,1,1,1,111,Lost Customer
65,7,6133.65,3,2,2,232,Potential Customer
30,5,1519.4,2,3,1,123,Recent Customer
